Variable,Description,Long,Type,ESTMOE,Source,Table,Table2,Years,Release,Category,Topic,Universe,Notes,API
pMarriedFamWoChild_00_v19,Married-couple families without children,"% Married-couple families without children, 2000 -- 2019 geography",Percent,N/A,Decennial,P18,,2000,N/A,Change since 2000,Household Composition,Households,,ACSAllGeo2019-Change2000
pSingleParentWChild_00_v19,Single-parent households with children,"% Single-parent households with children, 2000 -- 2019 geography",Percent,N/A,Decennial,P18,,2000,N/A,Change since 2000,Household Composition,Households,,ACSAllGeo2019-Change2000
aAvgHHSize_00_v19,Average household size,"Average household size, 2000 -- 2019 geography",Mean,N/A,Decennial,P16,P18,2000,N/A,Change since 2000,Household Composition,Households,"Numerator is from P16, Denominator from P18",ACSAllGeo2019-Change2000
pOccHU_00_v19,Occupied housing units,"% Occupied housing units, 2000 -- 2019 geography",Percent,N/A,Decennial,H3,,2000,N/A,Change since 2000,Housing Characteristics,Housing units,,ACSAllGeo2019-Change2000
pVacHU_00_v19,Vacant housing units,"% Vacant housing units, 2000 -- 2019 geography",Percent,N/A,Decennial,H3,,2000,N/A,Change since 2000,Housing Characteristics,Housing units,,ACSAllGeo2019-Change2000
pOwnOccHU_00_v19,Owner-occupied housing units,"% Owner-occupied housing units, 2000 -- 2019 geography",Percent,N/A,Decennial,H4,,2000,N/A,Change since 2000,Housing Tenure,Occupied housing units,,ACSAllGeo2019-Change2000
pRentOccHU_00_v19,Renter-occupied housing units,"% Renter-occupied housing units, 2000 -- 2019 geography",Percent,N/A,Decennial,H4,,2000,N/A,Change since 2000,Housing Tenure,Occupied housing units,,ACSAllGeo2019-Change2000
Pop25P_00_v19,Population ages 25 and over,"# Population ages 25 and over, 2000 -- 2019 geography",Count,N/A,Decennial,P37,,2000,N/A,Change since 2000,Educational Attainment,Population ages 25 and over,,ACSAllGeo2019-Change2000
LtHS_00_v19,Less than high school diploma,"# Less than high school diploma, 2000 -- 2019 geography",Count,N/A,Decennial,P37,,2000,N/A,Change since 2000,Educational Attainment,Population ages 25 and over,,ACSAllGeo2019-Change2000
BAPlus_00_v19,Bachelor's degree or higher,"# Bachelor's degree or higher, 2000 -- 2019 geography",Count,N/A,Decennial,P37,,2000,N/A,Change since 2000,Educational Attainment,Population ages 25 and over,,ACSAllGeo2019-Change2000
pLtHS_00_v19,Less than high school diploma,"% Less than high school diploma, 2000 -- 2019 geography",Percent,N/A,Decennial,P37,,2000,N/A,Change since 2000,Educational Attainment,Population ages 25 and over,,ACSAllGeo2019-Change2000
pBAPlus_00_v19,Bachelor's degree or higher,"% Bachelor's degree or higher, 2000 -- 2019 geography",Percent,N/A,Decennial,P37,,2000,N/A,Change since 2000,Educational Attainment,Population ages 25 and over,,ACSAllGeo2019-Change2000
mMedHHInc_00_v19,Median Household Income,"Median Household Income, 2000 -- 2019 geography",Median,N/A,Decennial,P52,,2000,N/A,Change since 2000,Household Income,Households,Median estimated from group data,ACSAllGeo2019-Change2000
PopPovStatDet_00_v19,Population for whom poverty status is determined,"# Population for whom poverty status is determined, 2000 -- 2019 geography",Count,N/A,Decennial,P87,,2000,N/A,Change since 2000,Poverty,Population for whom poverty status is determined,,ACSAllGeo2019-Change2000
PopPov_00_v19,Population below poverty,"# Population below poverty, 2000 -- 2019 geography",Count,N/A,Decennial,P87,,2000,N/A,Change since 2000,Poverty,Population for whom poverty status is determined,,ACSAllGeo2019-Change2000
pPopPov_00_v19,Population below poverty,"% Population below poverty, 2000 -- 2019 geography",Percent,N/A,Decennial,P87,,2000,N/A,Change since 2000,Poverty,Population for whom poverty status is determined,,ACSAllGeo2019-Change2000
chrPopDensity_00_19,Population density,"# Change, Population density, 2000-19",Change,N/A,Decennial/ACS,P1,B01001,2000-19,N/A,Change since 2000,Population,Total population,"Table P1 from Census 2000, Table B01001 from ACS",ACSAllGeo2019-Change2000
OccHUVehicle_00_v19,Occupied housing units (vehicle availability),"# Occupied housing units (vehicle availability), 2000 -- 2019 geography",Count,N/A,Decennial,H44,,2000,N/A,Change since 2000,Vehicles Available,Occupied housing units,,ACSAllGeo2019-Change2000
NoVehicleAvail_00_v19,Housing units with no vehicle available,"# Housing units with no vehicle available, 2000 -- 2019 geography",Count,N/A,Decennial,H44,,2000,N/A,Change since 2000,Vehicles Available,Occupied housing units,,ACSAllGeo2019-Change2000
pNoVehicleAvail_00_v19,Housing units with no vehicle available,"% Housing units with no vehicle available, 2000 -- 2019 geography",Percent,N/A,Decennial,H44,,2000,N/A,Change since 2000,Vehicles Available,Occupied housing units,,ACSAllGeo2019-Change2000
chPop_00_19,Total population,"# Change, Total population, 2000-19",Change,N/A,Decennial/ACS,P1,B01001,2000-19,N/A,Change since 2000,Population,Total population,"Table P1 from Census 2000, Table B01001 from ACS",ACSAllGeo2019-Change2000
pchPop_00_19,Total population,"% Change, Total population, 2000-19",Percent change,N/A,Decennial/ACS,P1,B01001,2000-19,N/A,Change since 2000,Population,Total population,"Table P1 from Census 2000, Table B01001 from ACS",ACSAllGeo2019-Change2000
chpAgesU5_00_19,Population under age 5,"Change in %, Population under age 5, 2000-19",Change in percent,N/A,Decennial/ACS,P12,B01001,2000-19,N/A,Change since 2000,Population by Sex and Age,Total population,"Table P12 from Census 2000, Table B01001 from ACS",ACSAllGeo2019-Change2000
chpAgesU18_00_19,Population under age 18,"Change in %, Population under age 18, 2000-19",Change in percent,N/A,Decennial/ACS,P12,B01001,2000-19,N/A,Change since 2000,Population by Sex and Age,Total population,"Table P12 from Census 2000, Table B01001 from ACS",ACSAllGeo2019-Change2000
chpAges18_34_00_19,Population ages 18-34,"Change in %, Population ages 18-34, 2000-19",Change in percent,N/A,Decennial/ACS,P12,B01001,2000-19,N/A,Change since 2000,Population by Sex and Age,Total population,"Table P12 from Census 2000, Table B01001 from ACS",ACSAllGeo2019-Change2000
chpAges35_49_00_19,Population ages 35-49,"Change in %, Population ages 35-49, 2000-19",Change in percent,N/A,Decennial/ACS,P12,B01001,2000-19,N/A,Change since 2000,Population by Sex and Age,Total population,"Table P12 from Census 2000, Table B01001 from ACS",ACSAllGeo2019-Change2000
chpAges50_64_00_19,Population ages 50-64,"Change in %, Population ages 50-64, 2000-19",Change in percent,N/A,Decennial/ACS,P12,B01001,2000-19,N/A,Change since 2000,Population by Sex and Age,Total population,"Table P12 from Census 2000, Table B01001 from ACS",ACSAllGeo2019-Change2000
chpAges65P_00_19,Population ages 65 and over,"Change in %, Population ages 65 and over, 2000-19",Change in percent,N/A,Decennial/ACS,P12,B01001,2000-19,N/A,Change since 2000,Population by Sex and Age,Total population,"Table P12 from Census 2000, Table B01001 from ACS",ACSAllGeo2019-Change2000
chpNHWhite_00_19,Non-Hispanic White population,"Change in %, Non-Hispanic White population, 2000-19",Change in percent,N/A,Decennial/ACS,P8,B03002,2000-19,N/A,Change since 2000,Population by Race and Ethnicity,Total population,"Table P8 from Census 2000, Table B03002 from ACS",ACSAllGeo2019-Change2000
chpNHBlack_00_19,Non-Hispanic Black population,"Change in %, Non-Hispanic Black population, 2000-19",Change in percent,N/A,Decennial/ACS,P8,B03002,2000-19,N/A,Change since 2000,Population by Race and Ethnicity,Total population,"Table P8 from Census 2000, Table B03002 from ACS",ACSAllGeo2019-Change2000
chpNH_OtherwPI_00_19,Non-Hispanic other population,"Change in %, Non-Hispanic other population, 2000-19",Change in percent,N/A,Decennial/ACS,P8,B03002,2000-19,N/A,Change since 2000,Population by Race and Ethnicity,Total population,"Table P8 from Census 2000, Table B03002 from ACS",ACSAllGeo2019-Change2000
chpHisp_00_19,Hispanic or Latino population,"Change in %, Hispanic or Latino population, 2000-19",Change in percent,N/A,Decennial/ACS,P8,B03002,2000-19,N/A,Change since 2000,Population by Race and Ethnicity,Total population,"Table P8 from Census 2000, Table B03002 from ACS",ACSAllGeo2019-Change2000
chTotalHH_00_19,Total households,"# Change, Total households, 2000-19",Change,N/A,Decennial/ACS,P18,B11001,2000-19,N/A,Change since 2000,Household Composition,Households,"Table P18 from Census 2000, Table B11001 from ACS",ACSAllGeo2019-Change2000
pchTotalHH_00_19,Total households,"% Change, Total households, 2000-19",Percent change,N/A,Decennial/ACS,P18,B11001,2000-19,N/A,Change since 2000,Household Composition,Households,"Table P18 from Census 2000, Table B11001 from ACS",ACSAllGeo2019-Change2000
chpHHwChild_00_19,Households with children,"Change in %, Households with children, 2000-19",Change in percent,N/A,Decennial/ACS,P19,B11003,2000-19,N/A,Change since 2000,Household Composition,Households,"Table P19 from Census 2000, Table B11003 from ACS",ACSAllGeo2019-Change2000
chpFamHH_00_19,Family households,"Change in %, Family households, 2000-19",Change in percent,N/A,Decennial/ACS,P18,B11001,2000-19,N/A,Change since 2000,Household Composition,Households,"Table P18 from Census 2000, Table B11001 from ACS",ACSAllGeo2019-Change2000
chpMarriedFamWChild_00_19,Married couple families with children,"Change in %, Married couple families with children, 2000-19",Change in percent,N/A,Decennial/ACS,P18,B11003,2000-19,N/A,Change since 2000,Household Composition,Households,"Table P18 from Census 2000, Table B11003 from ACS",ACSAllGeo2019-Change2000
chpSingleParentWChild_00_19,Single-parent families,"Change in %, Single-parent families, 2000-19",Change in percent,N/A,Decennial/ACS,P18,B11003,2000-19,N/A,Change since 2000,Household Composition,Households,"Table P18 from Census 2000, Table B11003 from ACS",ACSAllGeo2019-Change2000
chaAvgHHSize_00_19,Average household size,"# Change, Average household size, 2000-19",Change,N/A,Decennial/ACS,"P16, P18","B09019, B11001",2000-19,N/A,Change since 2000,Household Composition,Households,"Tables P16, P18 from Census 2000, Tables B09019, B11001 from ACS",ACSAllGeo2019-Change2000
chPop25P_00_19,Population ages 25 and over,"# Change, Population ages 25 and over, 2000-19",Change,N/A,Decennial/ACS,P37,B15002,2000-19,N/A,Change since 2000,Educational Attainment,Households,"Table P37 from Census 2000, Table B15002 from ACS",ACSAllGeo2019-Change2000
chpLtHS_00_19,Less than a high school diploma,"Change in %, Less than a high school diploma, 2000-19",Change in percent,N/A,Decennial/ACS,P37,B15002,2000-19,N/A,Change since 2000,Educational Attainment,Households,"Table P37 from Census 2000, Table B15002 from ACS",ACSAllGeo2019-Change2000
chpBAPlus_00_19,Bachelor's degree or higher,"Change in %, Bachelor's degree or higher, 2000-19",Change in percent,N/A,Decennial/ACS,P37,B15002,2000-19,N/A,Change since 2000,Educational Attainment,Households,"Table P37 from Census 2000, Table B15002 from ACS",ACSAllGeo2019-Change2000
chmMedHHInc_00_19,Median household income,"# Change, Median household income, 2000-19",Change,N/A,Decennial/ACS,P52,B19013,2000-19,N/A,Change since 2000,Household Income,Households,"Table P52 from Census 2000, Table B19013 from ACS",ACSAllGeo2019-Change2000
chpPopPov_00_19,Population below poverty,"Change in %, Population below poverty, 2000-19",Change in percent,N/A,Decennial/ACS,P87,B17001,2000-19,N/A,Change since 2000,Poverty,Population for whom poverty status is determined,"Table P87 from Census 2000, Table B17001 from ACS",ACSAllGeo2019-Change2000
chTotalHU_00_19,Total housing units,"# Change, Total housing units, 2000-19",Change,N/A,Decennial/ACS,H3,B25002,2000-19,N/A,Change since 2000,Housing Characteristics,Housing units,"Table H3 from Census 2000, Table B25002 from ACS",ACSAllGeo2019-Change2000
chOccHU_00_19,Occupied housing units,"# Change, Occupied housing units, 2000-19",Change,N/A,Decennial/ACS,H3,B25002,2000-19,N/A,Change since 2000,Housing Characteristics,Housing units,"Table H3 from Census 2000, Table B25002 from ACS",ACSAllGeo2019-Change2000
chpOccHU_00_19,Occupied housing units,"Change in %, Occupied housing units, 2000-19",Change in percent,N/A,Decennial/ACS,H3,B25002,2000-19,N/A,Change since 2000,Housing Characteristics,Housing units,"Table H3 from Census 2000, Table B25002 from ACS",ACSAllGeo2019-Change2000
chpVacHU_00_19,Vacant housing units,"Change in %, Vacant housing units, 2000-19",Change in percent,N/A,Decennial/ACS,H3,B25002,2000-19,N/A,Change since 2000,Housing Characteristics,Housing units,"Table H3 from Census 2000, Table B25002 from ACS",ACSAllGeo2019-Change2000
chpOwnOccHU_00_19,Owner-occupied housing units,"Change in %, Owner-occupied housing units, 2000-19",Change in percent,N/A,Decennial/ACS,H4,B25009,2000-19,N/A,Change since 2000,Housing Tenure,Occupied housing units,"Table H4 from Census 2000, Table B25009 from ACS",ACSAllGeo2019-Change2000
chpRentOccHU_00_19,Renter-occupied housing units,"Change in %, Renter-occupied housing units, 2000-19",Change in percent,N/A,Decennial/ACS,H4,B25009,2000-19,N/A,Change since 2000,Housing Tenure,Occupied housing units,"Table H4 from Census 2000, Table B25009 from ACS",ACSAllGeo2019-Change2000
chpNoVehicleAvail_00_19,Occupied housing units with no vehicle available,"Change in %, Occupied housing units with no vehicle available, 2000-19",Change in percent,N/A,Decennial/ACS,H44,B25044,2000-19,N/A,Change since 2000,Housing Tenure,Occupied housing units,"Table H44 from Census 2000, Table B25044 from ACS",ACSAllGeo2019-Change2000
TotPop_e10_v19,Total population,"# Total population, 2010 -- 2019 geography",Count,Estimate,ACS,B01001,,2010,5,Change since 2010,Population,Total population,,ACSAllGeo2019-Change2010
TotPop_m10_v19,Total population,"# Total population, 2010 -- 2019 geography (MOE)",Count,MOE,ACS,B01001,,2010,5,Change since 2010,Population,Total population,,ACSAllGeo2019-Change2010
TotalHH_e10_v19,Total households,"# Total households, 2010 -- 2019 geography",Count,Estimate,ACS,B11001,,2010,5,Change since 2010,Household Composition,Households,,ACSAllGeo2019-Change2010
TotalHH_m10_v19,Total households,"# Total households, 2010 -- 2019 geography (MOE)",Count,MOE,ACS,B11001,,2010,5,Change since 2010,Household Composition,Households,,ACSAllGeo2019-Change2010
FamHH_e10_v19,Family households,"# Family households, 2010 -- 2019 geography",Count,Estimate,ACS,B11001,,2010,5,Change since 2010,Household Composition,Households,,ACSAllGeo2019-Change2010
FamHH_m10_v19,Family households,"# Family households, 2010 -- 2019 geography (MOE)",Count,MOE,ACS,B11001,,2010,5,Change since 2010,Household Composition,Households,,ACSAllGeo2019-Change2010
pFamHH_e10_v19,Family households,"% Family households, 2010 -- 2019 geography",Percent,Estimate,ACS,B11001,,2010,5,Change since 2010,Household Composition,Households,,ACSAllGeo2019-Change2010
pFamHH_m10_v19,Family households,"% Family households, 2010 -- 2019 geography (MOE)",Percent,MOE,ACS,B11001,,2010,5,Change since 2010,Household Composition,Households,,ACSAllGeo2019-Change2010
aAvgHHSize_e10_v19,Average household size,"Average household size, 2010 -- 2019 geography",Mean,Estimate,ACS,B09019,B11001,2010,5,Change since 2010,Household Composition,Households,"Numerator is from B09019, Denominator from B11001",ACSAllGeo2019-Change2010
aAvgHHSize_m10_v19,Average household size,"Average household size, 2010 -- 2019 geography (MOE)",Mean,MOE,ACS,B09019,B11001,2010,5,Change since 2010,Household Composition,Households,"Numerator is from B09019, Denominator from B11001",ACSAllGeo2019-Change2010
PopRelatedInFam_e10_v19,Related population in families,"# Related population in families, 2010 -- 2019 geography",Count,Estimate,ACS,B09019,,2010,5,Change since 2010,Household Composition,Families,,ACSAllGeo2019-Change2010
PopRelatedInFam_m10_v19,Related population in families,"# Related population in families, 2010 -- 2019 geography (MOE)",Count,MOE,ACS,B09019,,2010,5,Change since 2010,Household Composition,Families,,ACSAllGeo2019-Change2010
aAvgFamSize_e10_v19,Average family size,"Average family size, 2010 -- 2019 geography",Mean,Estimate,ACS,B09019,B11001,2010,5,Change since 2010,Household Composition,Families,"Numerator is from B09019, Denominator from B11001",ACSAllGeo2019-Change2010
aAvgFamSize_m10_v19,Average family size,"Average family size, 2010 -- 2019 geography (MOE)",Mean,MOE,ACS,B09019,B11001,2010,5,Change since 2010,Household Composition,Families,"Numerator is from B09019, Denominator from B11001",ACSAllGeo2019-Change2010
Pop25P_e10_v19,Population 25 years and over,"# Population 25 years and over, 2010 -- 2019 geography",Count,Estimate,ACS,B15002,,2010,5,Change since 2010,Educational Attainment,Population 25 years and over,,ACSAllGeo2019-Change2010
Pop25P_m10_v19,Population 25 years and over,"# Population 25 years and over, 2010 -- 2019 geography (MOE)",Count,MOE,ACS,B15002,,2010,5,Change since 2010,Educational Attainment,Population 25 years and over,,ACSAllGeo2019-Change2010
